분야,분야 내 카테고리,서브 카테고리,순위,책이름,저자,줄거리,이미지
소설,고전/문학,세계고전,18,별을 잇는 손,무라야마 사키,"서점과 책을 사랑하는 마음이 모여 그려가는 새로운 미래!책과 서점을 둘러싼 기적에 관한 이야기로 많은 사랑을 받은 《오후도 서점 이야기》의 후속작 『별을 잇는 손』. 서점 청년 잇세이가 오후도 서점을 운영하면서 겪게 되는 우여곡절과 함께 책을 사랑하는 사람들이 만들어내는 아름다운 감동적인 이야기를 담은 작품이다. 전편 《오후도 서점 이야기》가 한 권의 책을 독자에게 전달하기 위해 힘을 모으는 서점인들의 이야기를 전했다면, 이번 작품은 각자 개성을 가지고 있는 서가를 둘러보다보면 시간 가는 줄 모르던, 보물창고 같은 서점, 한 명의 독자를 위해 책을 골라주는 서점 주인이 있던 추억의 동네 서점을 떠올리게 한다. 사고와 오해로 인해 오랫동안 일하던 긴가도 서점을 그만두고 한적한 마을의 작은 서점 오후도에서 일하..",https://bookthumb-phinf.pstatic.net/cover/148/639/14863923.jpg?type=m5
소설,고전/문학,세계고전,19,빛과 물질에 관한 이론,앤드루 포터,"데뷔작만으로 미국 현대 문학의 기수로 떠오른 앤드루 포터의 첫 소설집팟캐스트 [김영하의 책 읽는 시간]에 소개된 후 수많은 작가들의 교본이 된 바로 그 책 데뷔작 하나만으로 일약 미국 단편 문학의 신성新星으로 떠오른 앤드루 포터. 그의 데뷔작 『빛과 물질에 관한 이론』이 문학동네에서 출간되었다. 『빛과 물질에 관한 이론』은 섬세한 문체로 깊은 울림을 이끌어내는 열 편의 단편소설이 실린 소설집으로, 단편 부문 플래너리 오코너상을 수상했다. 또한 스티븐 터너상, 패터슨상, 프랭크 오코너상, 윌리엄 사로얀상 최종 후보에 오르고 출간된 해 포워드 매거진, 캔자스시티 스타, 샌안토니오 익스프레스 등에서 ‘올해의 책’으로 선정되기도 했다. 언론의 반응도 뜨거웠는데, 인디펜던스는 “현재 ..",https://bookthumb-phinf.pstatic.net/cover/148/684/14868424.jpg?type=m5
소설,고전/문학,세계고전,20,빨강 머리 앤,루시 모드 몽고메리,"TV 애니메이션 에피소드를 넘어서 꼭 읽어봐야 할 고전!TV 애니메이션 원화와 함께 읽는 「더모던 감성클래식」 두 번째 이야기 『빨강 머리 앤』. 초록 지붕 집에 실수로 입양된 고아 앤 셜 리가 엉뚱한 상상력과 긍정의 에너지로 어려움들을 돌파해 가는, 명랑하고 엉뚱하고 유쾌한 성장소설이다. 루시 M. 몽고메리의 자전적 삶이 녹아 있어서 등장인물 묘사가 생생하고, 특히 서정적인 자연을 서술한 문장들이 탁월하다. 캐나다 프린스에드워드 섬의 시골 마을 에이번리, 거기서도 가장 외딴 농장에 사는 매슈와 마릴라 커스버트 남매에게 중대한 시련이 닥친다. 농장 일을 도울 남자아이를 입양하려고 했는데, 삐쩍 마른 빨강 머리 여자아이가 나타난 것이다. 아이는 이름이 ‘끝에 e가 붙는 앤’이지만 ‘코딜리어’라고 불러달라거나,..",https://bookthumb-phinf.pstatic.net/cover/148/611/14861192.jpg?type=m5
소설,고전/문학,세계고전,21,금빛 눈의 고양이,미야베 미유키,"말하고 듣는 것만으로 마음이 정화되는 이야기가 새롭게 시작된다.에도 미시마야에서 한 아가씨가 기이한 이야기를 모으고 있다. 그곳에 애틋한 사연을 가진 이들이 찾아와 누구에게도 털어놓지 못한 이야기를 들려준다. 가슴속에 맺혀 있던 이야기를 마친 사람들은 보이지 않는 짐을 내려놓은 듯 모종의 평온을 얻는 것 같다. 그 평온의 온기는 이야기를 듣는 이에게도 스며들어 마음속에 등불을 밝혀 준다. 이번에는 대가만 치르면 어떤 소원이든 들어주는 신, 목소리를 잃어버린 소녀와 요괴를 부르는 목소리를 지닌 소녀의 만남, 재앙과 화를 불러오는 세상의 악惡을 봉해 둔 저택, 사람의 운명을 알려 주는 기이한 책, 금빛 눈을 가진 하얀 고양이와의 애틋한 추억에 관한 이야기가 펼쳐진다. 미야베 미유키의 ‘라이프 워크(필생의 사업)..",https://bookthumb-phinf.pstatic.net/cover/147/235/14723503.jpg?type=m5
소설,고전/문학,세계고전,22,편지,히가시노 게이고,"“우리도 행복해질 수 있는 날이 올까?”240만 독자들의 찬사를 받으면서 스테디셀러로 자리 잡은 히가시노 게이고의 『편지』. 국내에서 출간된 지 약 10년 만에 리커버 에디션으로 독자들을 찾았다.『편지』는 2006년 11월 영화 개봉을 계기로 문고판이 출간되면서, 출간 한 달 만에 130만 부라는 일본 출판 역사상 경이로운 기록으로 베스트셀러에 올랐으며 기노쿠니야 서점에서 5주 연속 종합 1위, [아마존재팬] 문학 부분에서 6주 연속 1위를 기록하며 큰 인기를 누린 작품이다. 영화도 입소문을 듣고 찾아온 관객으로 붐벼 일본에서 『편지』 붐을 이끌어내기도 했다. 두 번의 뮤지컬화, 연극화가 되었으며 최근에는 일본 인기 탤런트 카메나시 카즈야 주연으로 드라마화되는 등 ..",https://bookthumb-phinf.pstatic.net/cover/147/404/14740416.jpg?type=m5
소설,고전/문학,세계고전,23,레스,앤드루 숀 그리어,"나이 듦과 상실, 사랑의 본질을 탐색하며 삶의 진정한 의미와 행복을 찾다!2018년 퓰리처상 수상작 『레스』. 그동안 캘리포니아 북 어워드, 뉴욕공립도서관 젊은사자상, 오 헨리 단편소설상 등을 수상하며 활발한 작품 활동을 이어왔지만 큰 주목을 받지 못했던 작가 앤드루 숀 그리어의 이 작품은 나이 듦과 사랑의 본질에 관한 경쾌한 소설, 음악적인 산문과 광활한 구조의 책이라는 평을 받으며 퓰리처상 픽션 부문 선정 사상 가장 과감한 선택으로 주목받았다.50세 생일을 앞둔 샌프란시스코 출신의 게이 무명작가 아서 레스. 9년간 연인으로 지냈던 전 남자 친구가 다른 사람과 결혼한다며 청첩장을 보내오고, 이 초대를 받아들이지도 거절하지도 못하는 난감한 처지에 몰린 레스는 결혼식에 참석하지 못하기 위한 핑계를 쥐어짠 끝에..",https://bookthumb-phinf.pstatic.net/cover/146/522/14652272.jpg?type=m5
소설,고전/문학,세계고전,24,내가 있는 곳,줌파 라히리,"“나는 나이면서 그렇지 않아요, 떠나지만 늘 이곳에 남아 있어요”퓰리처상 수상 작가 줌파 라히리 5년 만의 신작 소설 “자신의 언어를 빼앗긴 작가란 죽은 몸이나 마찬가지인데, 어떻게 작가가 자발적으로 그런 일을 할 수 있을까?”(소설가 김연수)라는 질문에 이렇게 대답할 것이다. “변화가 우리의 존재에 뼈대를 만든다”(『이 작은 책은 언제나 나보다 크다』)라고. 모국어라 할 영어가 아닌 외국어인 이탈리아어로 직접 쓴 첫 산문집 『이 작은 책은 언제나 나보다 크다』를 통해 작가적 모험을 감행했던 소설가 줌파 라히리. 역시나 이탈리아어로 두 번째 산문집 『책이 입은 옷』을 펴냈고, 마침내 이탈리아어로 쓴 첫 소설을 내기에 이른다. 『내가 있는 곳』은 2013년 미국에서 출간한 장편..",https://bookthumb-phinf.pstatic.net/cover/146/427/14642709.jpg?type=m5
소설,고전/문학,세계고전,25,별사탕 내리는 밤,에쿠니 가오리,"두 자매의 발칙하고 비밀스러운 약속!에쿠니 가오리가 전하는 새로운 사랑 방정식 『별사탕 내리는 밤』. 일본과 아르헨티나에서 펼쳐지는 두 자매의 사랑을 중심으로 진행되는 작품이다. 아르헨티나 부에노스아이레스 근교의 일본인 마을에서 나고 자란 사와코와 미카엘라. 조용하고 냉소적인 사와코와 활동적이고 적극적인 미카엘라는 정반대의 성격임에도 무엇이든 함께 의논하고 행동하며 자매만의 독특하고 단단한 우애를 다져갔다.일본으로 유학을 떠난 사와코는 다쓰야라는 매력적인 남자를 만나 연인으로 발전하게 되고, 사와코를 따라 일본으로 유학을 온 미카엘라 또한 다쓰야에게 호감을 느낀다. 문제는 자매가 어린 시절, 서로의 연인을 공유하기로 약속했다는 사실이다. 사와코는 처음으로 미카엘라에게 다쓰야를 공유하지 않겠다는 선언을 하고 ..",https://bookthumb-phinf.pstatic.net/cover/144/591/14459145.jpg?type=m5
소설,고전/문학,세계고전,26,베일리 어게인,W.브루스 카메론,"뉴욕타임스 베스트셀러 1위 (뉴욕타임스 52주 베스트셀러)아마존, USA TODAY 베스트셀러미국에서만 100만부 판매 돌파베일리앓이 열병과 함께 전 세계 수십여개 언어로 번역출간 화제의 감동소설 스티븐 스필버그 스튜디오 엠블린 영화 제작, 2018년 11월 한국개봉 “우리집 댕댕이는 견생 몇 회차?” 전생의 기억을 간직한 채 계속 환생하는 사랑스러운 개, 베일리가 펼치는 시간순삭 단짠단짠 힐링 스토리 내 개의 이야기라 믿게 되는 묘한 힘을 가진『베일리 어게인(원제 : A DOG’S PURPOSE)』은 2010년 출간된 이후 미국의 수백만 애견인들 사이에서 ‘베일리 앓이’ 열병을 일으키며 수년 간 베스트셀러 자리를 지키다 결국 1위를 차지했다. 뉴욕타임스 베스트셀러 리스트에 올랐던 책들 중 가장 높은 독자 ..",https://bookthumb-phinf.pstatic.net/cover/141/342/14134220.jpg?type=m5
소설,고전/문학,세계고전,27,바르도의 링컨,조지 손더스,"이것은 읽는 책이 아니라 경험하는 책이다.소설의 경계를 확장하는 압도적 걸작Original. ‘본래의’ ‘독창적인’ ‘최초의’ ‘기발한’ 등의 뜻을 가진 이 단어가 누구보다 잘 어울리는 작가가 있다. “현존하는 영어권 최고의 단편소설 작가” “영미문학계의 천재” “작가들의 작가”라는 평을 듣는 조지 손더스가 바로 그다. 첫 단편집 『악화일로를 걷는 내전의 땅』을 발표한 이래, 손더스는 독창적이고 독보적인 스타일, 풍자적이고 위트 있는 목소리로 현대 영미문학을 대표해왔다. “작가들 사이에서 손더스는 그냥 작가가 아니라 그 이상의 존재”(조슈아 페리스), “그와 같은 작가는 아무도 없다. 그는 유일무이하다”(로리 무어), “손더스는 마치 소설이라는 것을 처음 읽는 듯 느끼게 만든..",https://bookthumb-phinf.pstatic.net/cover/141/076/14107689.jpg?type=m5
소설,고전/문학,세계고전,28,오후도 서점 이야기,무라야마 사키,"시골 마을의 작은 서점과 도시의 오래된 서점,책과 함께 살아가는 사람들이 전하는 따뜻한 감동벚꽃으로 뒤덮인 산골짜기 마을 사쿠라노마치의 작은 서점 오후도. 도시의 오래된 서점을 그만두고 오후도 서점을 찾아온 청년 잇세이. 책과 서점을 둘러싼 기적에 관한 이야기가 따뜻한 봄바람처럼 감동적으로 펼쳐진다. 이 책은 2017년 제14회 서점대상 후보작으로, 일본 내 서점 직원들이 직접 뽑은 올해의 책 5위에 선정되었다. 이 이야기의 주인공 잇세이는 책을 훔치려던 소년을 쫓다가 그 소년이 차에 치이는 사고를 당하는 바람에 모든 비난과 책임을 등에 지고 긴가도 서점을 그만두게 된다. 며칠 뒤 그가 마음의 상처를 치유하기 위해 찾아간 오후도 서점은 오랫동안 마을을 지..",https://bookthumb-phinf.pstatic.net/cover/141/463/14146377.jpg?type=m5
소설,고전/문학,세계고전,29,당신이 남긴 증오,앤지 토머스,"현실과 맞서 싸울 것인가, 안전한 침묵을 택할 것인가!현재 가장 첨예한 문제인 혐오와 인종차별이라는 묵직한 주제를 다루면서도 생생한 인물묘사와 섬세한 표현으로 공감을 자아냈다는 평을 받은 앤지 토머스의 소설 『당신이 남긴 증오』.경찰의 총에 맞은 친구의 죽음을 목격한 평범한 16살의 주인공의 시선을 통해 차별과 혐오가 어떻게 작동하는지, 편견과 무관심이 얼마나 폭력적일 수 있는지를 보여주는 작품으로 <앵무새 죽이기>를 이어 미국 교과과정의 차세대 필독서로 활용되고 있다.총과 마약이 낯설지 않은 동네인 소위 우범지대에 사는 흑인 소녀 스타의 가족. 그러나 자녀가 다른 삶을 살길 원하는 부모님은 아이들을 백인들이 다니는 학교로 진학시킨다.그렇게 스타는 낮에는 부유한 친구들이 다니는 학교의 모범생으로,..",https://bookthumb-phinf.pstatic.net/cover/141/094/14109400.jpg?type=m5
소설,고전/문학,세계고전,30,미등록자,히가시노 게이고,"히가시노 게이고는 이제 이름 자체가 하나의 장르인 작가라 불러도 과언이 아니다. 그는 2010년대 한국인에게 가장 사랑받는 일본 작가이기도 하다. 거의 모든 작품이 번역 출간되었을 뿐만 아니라 선보이는 작품마다 베스트셀러에 오른다는 사실이 그 인기와 명성을 증명한다. 팬들은 영화 [플래티나 데이터]의 원작소설로도 기억할 『미등록자』는 국가가 검거율 백 퍼센트를 표방하며 국민의 DNA 정보를 수집한다는 근미래를 배경으로 한다. ‘공학 전공자’ 히가시노 게이고의 깊이 있는 지식과 경계 없는 상상력이 유감없이 발휘된 작품으로, 치밀하면서도 박진감 넘치는 미스터리가 전개되는 한편, 과학과 기술이 특정 목적을 위해 오용된다면 얼마나 무서운 흉기로 돌변하는지에 대해 독자에게 묵직한 메시지를 전한다. �..",https://bookthumb-phinf.pstatic.net/cover/141/077/14107787.jpg?type=m5
